ID_Cliente,Primeiro Nome,Sobrenome,Data Nascimento,Estado Civil,Genero,Educacao,ID_Cidade
19948,Gabriel,Mitchell,5-20-1954,Solteiro(a),Masculino,Ensino Fundamental,22
19949,Crystal,Chen,3-23-1954,Solteiro(a),Feminino,Ensino Fundamental,16
19950,Michele,Rai,10-7-1955,Solteiro(a),Feminino,Pós-graduação,23
19951,Nancy,Kovar,8-11-1955,Solteiro(a),Feminino,Pós-graduação,12
19952,Michelle,Sanchez,8-9-1955,Casado(a),Feminino,Pós-graduação,28
19953,Hunter,Gonzales,5-11-1955,Casado(a),Masculino,Pós-graduação,29
19954,Lacey,Pal,2-16-1955,Solteiro(a),Feminino,Pós-graduação,15
19955,Jessica,Russell,11-19-1975,Solteiro(a),Feminino,Pós-graduação,15
19956,Samantha,Clark,5-18-1975,Casado(a),Feminino,Ensino Médio,11
19957,Jordan,Allen,9-26-1975,Casado(a),Masculino,Ensino Médio,25
19958,Toni,Gonzalez,7-8-1975,Solteiro(a),Feminino,Ensino Médio,24
19959,Kaitlyn,Robinson,1-10-1975,Casado(a),Feminino,Pós-graduação,30
19960,Cindy,Edwards,2-2-1975,Casado(a),Feminino,Pós-graduação,27
19961,Jeremy,White,10-25-1975,Solteiro(a),Masculino,Pós-graduação,13
19962,Hunter,Hayes,5-22-1974,Solteiro(a),Masculino,Ensino Médio,23
19963,Paige,Ramirez,7-17-1974,Casado(a),Feminino,Ensino Médio,20
19964,Mariah,Patterson,11-22-1973,Casado(a),Feminino,Pós-graduação,27
19965,Fernando,Moore,3-3-1973,Casado(a),Masculino,Pós-graduação,23
19966,James,Patterson,8-13-1976,Solteiro(a),Masculino,Pós-graduação,23
19967,Benjamin,Alexander,2-24-1976,Casado(a),Masculino,Pós-graduação,24
19968,Alejandro,Xu,7-15-1956,Solteiro(a),Masculino,Ensino Médio,29
19969,Alexandra,Baker,7-12-1976,Casado(a),Feminino,Pós-graduação,23
19970,Mario,Johnsen,3-8-1957,Solteiro(a),Masculino,Ensino Médio,23
19971,Dustin,Pal,9-21-1957,Casado(a),Masculino,Ensino Médio,14
19972,Julie,Tang,8-5-1957,Solteiro(a),Feminino,Ensino Médio,5
19973,Jorge,Guo,12-1-1958,Casado(a),Masculino,Mestrado,12
19974,Aimee,Chen,8-5-1958,Solteiro(a),Feminino,Mestrado,25
19975,Brenda,Lopez,5-7-1959,Solteiro(a),Feminino,Mestrado,13
19976,Eduardo,Campbell,3-18-1966,Solteiro(a),Masculino,Ensino Superior,25
19977,Melissa,Wood,8-6-1957,Casado(a),Feminino,Ensino Fundamental,30
19978,Alyssa,Bailey,4-5-1957,Casado(a),Feminino,Ensino Fundamental,9
19979,Antonio,Hayes,6-2-1964,Casado(a),Masculino,Mestrado,18
19980,Madison,Lewis,1-5-1964,Solteiro(a),Feminino,Mestrado,17
19981,Charles,Adams,3-2-1964,Solteiro(a),Masculino,Mestrado,13
19982,Allison,Reed,1-14-1964,Casado(a),Feminino,Mestrado,7
19983,Michelle,Gray,7-22-1964,Solteiro(a),Feminino,Mestrado,17
19984,Kyle,Gonzalez,6-24-1964,Solteiro(a),Masculino,Mestrado,23
19985,Noah,Yang,10-4-1963,Solteiro(a),Masculino,Mestrado,10
19986,Sheila,Ruiz,4-3-1963,Solteiro(a),Feminino,Mestrado,28
19987,Elizabeth,West,11-7-1968,Solteiro(a),Feminino,Mestrado,13
19988,Brandon,Foster,2-27-1963,Solteiro(a),Masculino,Mestrado,7
19989,Hannah,Harris,12-3-1963,Solteiro(a),Feminino,Ensino Superior,28
19990,Natalie,Powell,7-11-1963,Casado(a),Feminino,Ensino Superior,16
19991,Aaron,Nelson,7-17-1963,Solteiro(a),Masculino,Ensino Superior,27
19992,Abigail,Kelly,4-11-1962,Casado(a),Feminino,Pós-graduação,26
19993,Mary,Perez,11-9-1962,Casado(a),Feminino,Pós-graduação,9
19994,Kayla,Henderson,4-19-1962,Casado(a),Feminino,Pós-graduação,7
19995,Janet,Romero,3-4-1961,Casado(a),Feminino,Ensino Médio,11
19996,Priscilla,Lal,6-25-1961,Casado(a),Feminino,Ensino Médio,31
19997,Richard,Robinson,6-5-1961,Solteiro(a),Masculino,Ensino Médio,19
19998,David,Powell,4-6-1961,Casado(a),Masculino,Pós-graduação,8
19999,Colin,Goel,3-18-1960,Casado(a),Masculino,Mestrado,14
20000,Isaiah,Peterson,10-11-1960,Casado(a),Masculino,Pós-graduação,19
20001,Amanda,Morris,2-18-1960,Casado(a),Feminino,Pós-graduação,10
20002,Thomas,Hill,3-26-1960,Casado(a),Masculino,Pós-graduação,10
20003,Isabella,Green,5-21-1967,Solteiro(a),Feminino,Pós-graduação,9
20004,Sarah,Wood,5-22-1967,Solteiro(a),Feminino,Pós-graduação,17
20005,Jan,Howard,9-5-1967,Solteiro(a),Feminino,Pós-graduação,4
20006,Alexandra,Ross,2-11-1967,Solteiro(a),Feminino,Pós-graduação,15
20007,Elizabeth,Russell,5-6-1967,Solteiro(a),Feminino,Pós-graduação,19
20008,Lauren,Barnes,12-19-1967,Solteiro(a),Feminino,Ensino Superior,10
20009,Dalton,Taylor,3-25-1967,Solteiro(a),Masculino,Ensino Superior,2
20010,Jose,Alexander,8-7-1967,Casado(a),Masculino,Ensino Superior,3
20011,Lucas,Lee,5-4-1927,Solteiro(a),Masculino,Ensino Médio,20
20012,Miranda,Price,2-6-1960,Casado(a),Feminino,Pós-graduação,16
20013,Vanessa,Powell,3-15-1960,Casado(a),Feminino,Pós-graduação,4
20014,Isaiah,Stewart,3-1-1960,Casado(a),Masculino,Pós-graduação,2
20015,Isabella,Moore,12-24-1960,Casado(a),Feminino,Pós-graduação,1
20016,Gabrielle,Ward,11-8-1960,Casado(a),Feminino,Pós-graduação,27
20017,Devin,Walker,5-12-1960,Casado(a),Masculino,Pós-graduação,28
20018,Jasmine,Harris,5-14-1959,Casado(a),Feminino,Pós-graduação,13
20019,Miguel,Walker,5-18-1959,Casado(a),Masculino,Mestrado,4
20020,Thomas,Robinson,3-27-1959,Casado(a),Masculino,Mestrado,10
20021,Olivia,Flores,6-24-1959,Solteiro(a),Feminino,Ensino Superior,17
20022,Riley,Diaz,2-15-1959,Casado(a),Feminino,Ensino Superior,22
20023,Eduardo,Lopez,8-5-1959,Solteiro(a),Masculino,Ensino Superior,13
20024,Arturo,Xie,8-5-1959,Solteiro(a),Masculino,Ensino Superior,24
20025,Gabrielle,Evans,6-18-1958,Casado(a),Feminino,Pós-graduação,22
20026,Benjamin,Miller,10-13-1958,Casado(a),Masculino,Mestrado,4
20027,Jenna,Hernandez,4-21-1958,Solteiro(a),Feminino,Mestrado,28
20028,Morgan,Richardson,8-22-1958,Solteiro(a),Feminino,Mestrado,28
20029,Jordyn,Perry,10-22-1958,Solteiro(a),Feminino,Mestrado,19
20030,Jasmine,Simmons,3-28-1958,Solteiro(a),Feminino,Mestrado,9
20031,Riley,Rogers,10-24-1958,Solteiro(a),Feminino,Ensino Superior,28
20032,Emily,Perry,10-8-1958,Solteiro(a),Feminino,Ensino Superior,6
20033,Kevin,Collins,5-28-1958,Solteiro(a),Masculino,Ensino Superior,6
20034,Gregory,Nara,9-18-1969,Solteiro(a),Masculino,Ensino Superior,12
20035,Bruce,Moreno,9-14-1969,Casado(a),Masculino,Ensino Superior,3
20036,Kaylee,Allen,9-14-1969,Casado(a),Feminino,Ensino Superior,15
20037,Kathleen,Jimenez,7-26-1969,Casado(a),Feminino,Ensino Superior,31
20038,Kelvin,Sharma,8-25-1969,Casado(a),Masculino,Ensino Superior,1
20039,Amanda,Hall,2-26-1969,Casado(a),Feminino,Mestrado,12
20040,Lucas,Hughes,3-7-1969,Solteiro(a),Masculino,Mestrado,31
20041,Darryl,Liang,6-2-1969,Casado(a),Masculino,Ensino Superior,29
20042,Katrina,Yuan,8-22-1970,Casado(a),Feminino,Ensino Superior,31
20043,Kern,Sutton,2-22-1968,Casado(a),Masculino,Mestrado,18
20044,Dawn,Zhu,4-19-1968,Solteiro(a),Feminino,Mestrado,25
20045,Lori,Alvarez,9-13-1968,Solteiro(a),Feminino,Mestrado,27
20046,Joanna,Serrano,6-24-1967,Solteiro(a),Feminino,Mestrado,27
20047,Amy,Zhu,11-21-1967,Casado(a),Feminino,Mestrado,17
20048,Jésus,Vazquez,10-27-1967,Solteiro(a),Masculino,Mestrado,24
20049,Ashlee,Beck,3-11-1969,Solteiro(a),Feminino,Ensino Superior,30
20050,Jillian,Patel,11-19-1969,Solteiro(a),Feminino,Ensino Superior,19
20051,Toni,Madan,6-24-1967,Casado(a),Feminino,Mestrado,17
20052,Melanie,Diaz,9-22-1964,Casado(a),Feminino,Pós-graduação,18
20053,Joseph,Lee,11-27-1964,Solteiro(a),Masculino,Pós-graduação,28
20054,Nicole,Hughes,9-5-1964,Solteiro(a),Feminino,Ensino Superior,8
20055,Edward,Brown,1-27-1964,Solteiro(a),Masculino,Ensino Superior,31
20056,Lucas,Wilson,6-18-1956,Casado(a),Masculino,Pós-graduação,10
20057,Christian,Jackson,12-3-1956,Solteiro(a),Masculino,Pós-graduação,8
20058,Connor,Russell,1-12-1956,Casado(a),Masculino,Pós-graduação,6
20059,Alexandria,Hughes,4-1-1956,Solteiro(a),Feminino,Pós-graduação,20
20060,Connor,Hayes,9-1-1934,Solteiro(a),Masculino,Mestrado,30
20061,Jason,Yang,7-20-1934,Solteiro(a),Masculino,Ensino Superior,21
20062,Jasmine,Hughes,6-21-1963,Solteiro(a),Feminino,Pós-graduação,3
20063,Jose,Bryant,7-22-1963,Casado(a),Masculino,Pós-graduação,7
20064,Xavier,Coleman,10-25-1963,Solteiro(a),Masculino,Mestrado,4
20065,Gabriella,Phillips,11-5-1963,Solteiro(a),Feminino,Mestrado,7
20066,Sheila,Ortega,5-10-1962,Casado(a),Feminino,Pós-graduação,21
20067,Richard,Russell,6-15-1962,Casado(a),Masculino,Pós-graduação,15
20068,Jacqueline,Cooper,11-23-1962,Solteiro(a),Feminino,Pós-graduação,20
20069,Grace,Perry,10-7-1962,Casado(a),Feminino,Pós-graduação,31
20070,Paige,Murphy,10-5-1962,Casado(a),Feminino,Pós-graduação,17
20071,Gabrielle,Cook,1-7-1962,Solteiro(a),Feminino,Pós-graduação,16
20072,Marcus,Brooks,3-16-1962,Solteiro(a),Masculino,Pós-graduação,1
20073,Emma,Price,9-20-1962,Solteiro(a),Feminino,Pós-graduação,21
20074,Lauren,Thomas,12-21-1962,Solteiro(a),Feminino,Pós-graduação,22
20075,Miranda,Alexander,5-10-1962,Solteiro(a),Feminino,Pós-graduação,2
20076,Kayla,Johnson,2-14-1962,Solteiro(a),Feminino,Ensino Médio,25
20077,Austin,Henderson,12-28-1961,Solteiro(a),Masculino,Pós-graduação,11
20078,Alexandria,Sanchez,8-10-1961,Casado(a),Feminino,Pós-graduação,20
20079,Colin,Anand,8-18-1961,Casado(a),Masculino,Ensino Médio,31
20080,Jackson,Li,11-13-1961,Solteiro(a),Masculino,Mestrado,15
20081,Daniel,Moore,9-25-1961,Casado(a),Masculino,Pós-graduação,4
20082,Chase,Rogers,11-9-1955,Solteiro(a),Masculino,Ensino Fundamental,11
20083,Evan,Bailey,6-8-1955,Casado(a),Masculino,Ensino Médio,14
20084,Richard,Griffin,2-15-1955,Casado(a),Masculino,Ensino Médio,22
20085,Jeremy,Murphy,11-6-1955,Casado(a),Masculino,Ensino Médio,19
20086,Miguel,Foster,7-18-1954,Casado(a),Masculino,Ensino Fundamental,24
20087,Kellie,Rubio,5-10-1935,Casado(a),Feminino,Ensino Médio,26
20088,Carrie,Diaz,2-16-1935,Casado(a),Feminino,Ensino Superior,5
20089,Melinda,Alvarez,12-5-1935,Solteiro(a),Feminino,Mestrado,9
20090,Gabriel,Bryant,12-11-1936,Solteiro(a),Masculino,Pós-graduação,1
20091,Frederick,Chandra,10-16-1936,Casado(a),Masculino,Ensino Superior,6
20092,Cole,Gray,7-6-1936,Solteiro(a),Masculino,Ensino Superior,3
20093,Jesse,Lopez,6-21-1936,Casado(a),Masculino,Ensino Superior,31
20094,Gerald,Carlson,1-25-1936,Casado(a),Masculino,Ensino Superior,10
20095,Christopher,Martinez,8-10-1936,Casado(a),Masculino,Ensino Superior,17
20096,Bianca,Zheng,6-15-1960,Solteiro(a),Feminino,Pós-graduação,25
20097,Aaron,Collins,9-24-1960,Solteiro(a),Masculino,Ensino Superior,29
20098,Luis,Roberts,4-21-1960,Casado(a),Masculino,Mestrado,5
20099,Miguel,Patterson,6-15-1954,Solteiro(a),Masculino,Ensino Fundamental,19
20100,Alyssa,Garcia,7-26-1954,Casado(a),Feminino,Ensino Fundamental,22
20101,Jessica,Sanchez,12-22-1954,Casado(a),Feminino,Ensino Médio,15
20102,Kevin,Gonzalez,10-26-1953,Solteiro(a),Masculino,Ensino Superior,15
20103,Katelyn,Allen,11-24-1953,Casado(a),Feminino,Ensino Superior,7
20104,Kayla,Long,7-8-1953,Solteiro(a),Feminino,Ensino Superior,4
20105,Jeremiah,Martinez,3-4-1953,Solteiro(a),Masculino,Ensino Superior,16
20106,Justin,Brown,4-7-1953,Solteiro(a),Masculino,Ensino Superior,14
20107,Jennifer,Young,5-23-1953,Solteiro(a),Feminino,Ensino Superior,7
20108,Gabrielle,Rivera,6-22-1952,Casado(a),Feminino,Pós-graduação,17
20109,Arianna,Bell,10-14-1952,Casado(a),Feminino,Pós-graduação,15
20110,Trevor,Flores,4-10-1951,Casado(a),Masculino,Pós-graduação,12
20111,Marissa,Powell,8-26-1951,Casado(a),Feminino,Pós-graduação,22
20112,Angel,Carter,9-11-1951,Solteiro(a),Masculino,Pós-graduação,12
20113,Kayla,Walker,12-14-1951,Casado(a),Feminino,Pós-graduação,22
20114,Benjamin,Foster,8-6-1951,Solteiro(a),Masculino,Pós-graduação,1
20115,Olivia,Jackson,6-10-1951,Casado(a),Feminino,Pós-graduação,11
20116,Jennifer,Kelly,11-10-1950,Solteiro(a),Feminino,Pós-graduação,13
20117,Alexandra,Reed,2-9-1949,Casado(a),Feminino,Ensino Médio,14
20118,Emma,Coleman,12-26-1949,Casado(a),Feminino,Pós-graduação,26
20119,Alfredo,Torres,11-17-1963,Casado(a),Masculino,Mestrado,2
20120,Vincent,Zhang,5-19-1963,Casado(a),Masculino,Mestrado,17
20121,Brandy,Madan,10-27-1963,Solteiro(a),Feminino,Mestrado,2
20122,Arthur,Sanz,6-28-1963,Solteiro(a),Masculino,Mestrado,31
20123,Seth,Walker,5-16-1963,Solteiro(a),Masculino,Mestrado,22
20124,Jaime,Navarro,6-19-1967,Casado(a),Feminino,Mestrado,16
20125,Marshall,Goel,5-18-1967,Casado(a),Masculino,Mestrado,6
20126,Isaac,Lopez,6-4-1967,Casado(a),Masculino,Mestrado,20
20127,Tyrone,Alvarez,9-26-1967,Solteiro(a),Masculino,Mestrado,28
20128,Lee,Gill,5-17-1962,Casado(a),Masculino,Mestrado,11
20129,Leslie,Blanco,8-15-1962,Casado(a),Feminino,Mestrado,7
20130,Ruben,Rana,10-2-1962,Casado(a),Masculino,Mestrado,2
20131,Melvin,Nath,2-28-1961,Casado(a),Masculino,Pós-graduação,27
20132,Isabella,Bell,1-14-1961,Casado(a),Feminino,Mestrado,28
20133,Rebecca,Turner,11-10-1961,Solteiro(a),Feminino,Mestrado,31
20134,Barry,Arun,7-11-1930,Casado(a),Masculino,Ensino Superior,2
20135,Joel,Arthur,2-10-1960,Casado(a),Masculino,Pós-graduação,12
20136,Darryl,Lu,3-17-1960,Solteiro(a),Masculino,Pós-graduação,31
20137,Meredith,Navarro,10-8-1959,Solteiro(a),Feminino,Mestrado,4
20138,Jimmy,Romero,11-27-1933,Solteiro(a),Masculino,Mestrado,29
20139,Roger,Pal,11-12-1965,Casado(a),Masculino,Mestrado,29
20140,Brianna,Flores,6-22-1964,Solteiro(a),Feminino,Mestrado,12
20141,Colleen,Raji,9-22-1964,Solteiro(a),Feminino,Mestrado,29
20142,Katie,Goel,6-21-1964,Solteiro(a),Feminino,Mestrado,29
20143,Clifford,Lopez,4-13-1963,Solteiro(a),Masculino,Mestrado,20
20144,Sean,Bailey,6-21-1963,Solteiro(a),Masculino,Mestrado,3
20145,Barbara,Tang,1-20-1963,Casado(a),Feminino,Mestrado,28
20146,Teresa,Munoz,10-8-1962,Casado(a),Feminino,Pós-graduação,12
20147,Lacey,Zhao,4-9-1961,Solteiro(a),Feminino,Pós-graduação,19
20148,Omar,Pal,3-23-1961,Casado(a),Masculino,Pós-graduação,8
20149,Mya,Ross,6-7-1961,Solteiro(a),Feminino,Pós-graduação,13
20150,Albert,Ramos,10-3-1961,Solteiro(a),Masculino,Pós-graduação,19
20151,Ebony,Romero,2-4-1961,Casado(a),Feminino,Pós-graduação,1
20152,Franklin,Shan,5-26-1961,Casado(a),Masculino,Pós-graduação,1
20153,Nathan,King,11-13-1961,Casado(a),Masculino,Pós-graduação,9
20154,Arturo,Wang,9-3-1960,Casado(a),Masculino,Pós-graduação,31
20155,Clayton,Pal,1-11-1956,Casado(a),Masculino,Pós-graduação,20
20156,Melvin,Jai,11-2-1956,Casado(a),Masculino,Pós-graduação,31
20157,Ruth,Sullivan,10-18-1953,Solteiro(a),Feminino,Mestrado,29
20158,Tyler,Martin,5-25-1976,Casado(a),Masculino,Ensino Médio,4
20159,Samuel,Sharma,8-12-1980,Casado(a),Masculino,Ensino Médio,30
20160,Sophia,Hall,3-26-1980,Solteiro(a),Feminino,Ensino Médio,22
20161,Chloe,Hill,3-21-1979,Solteiro(a),Feminino,Ensino Médio,27
20162,Colleen,Deng,8-1-1937,Solteiro(a),Feminino,Pós-graduação,23
20163,Sophia,Phillips,11-15-1978,Solteiro(a),Feminino,Ensino Fundamental,25
20164,Isabella,Cox,8-28-1978,Solteiro(a),Feminino,Ensino Fundamental,29
20165,Gabriel,Shan,9-4-1978,Casado(a),Masculino,Ensino Médio,16
20166,Katherine,White,5-27-1978,Casado(a),Feminino,Ensino Médio,16
20167,Ronald,Subram,8-2-1938,Solteiro(a),Masculino,Mestrado,9
20168,Aaron,McDonald,2-6-1977,Solteiro(a),Masculino,Ensino Fundamental,22
20169,Shelby,Sanders,6-20-1977,Solteiro(a),Feminino,Ensino Médio,29
20170,Mackenzie,Young,8-21-1977,Solteiro(a),Feminino,Ensino Médio,9
20171,Brandon,Taylor,9-21-1977,Solteiro(a),Masculino,Ensino Médio,17
20172,Kaylee,Parker,2-13-1979,Solteiro(a),Feminino,Ensino Fundamental,15
20173,Marie,Moreno,3-5-1979,Solteiro(a),Feminino,Ensino Fundamental,5
20174,Jodi,Nath,1-9-1979,Casado(a),Feminino,Ensino Médio,9
20175,Gabrielle,Foster,8-15-1979,Solteiro(a),Feminino,Ensino Médio,15
20176,Devin,Jones,3-12-1979,Solteiro(a),Masculino,Ensino Médio,26
20177,Stefanie,Garcia,7-28-1941,Casado(a),Feminino,Mestrado,10
20178,Gilbert,Pal,12-16-1942,Casado(a),Masculino,Ensino Superior,3
20179,Levi,Sanchez,3-13-1943,Solteiro(a),Masculino,Mestrado,26
20180,Dale,Raje,2-10-1943,Solteiro(a),Masculino,Ensino Superior,22
20181,Edward,Henderson,4-11-1976,Casado(a),Masculino,Ensino Médio,22
20182,Luis,Patterson,7-26-1976,Solteiro(a),Masculino,Ensino Médio,5
20183,Alexis,Brown,11-21-1976,Solteiro(a),Feminino,Pós-graduação,16
20184,Carlos,Phillips,6-10-1976,Solteiro(a),Masculino,Pós-graduação,23
20185,Zoe,Cooper,11-5-1976,Solteiro(a),Feminino,Pós-graduação,12
20186,Christian,Butler,5-23-1975,Solteiro(a),Masculino,Ensino Médio,14
20187,Steven,Morgan,11-23-1975,Casado(a),Masculino,Ensino Médio,11
20188,Marcus,Gonzalez,1-14-1974,Solteiro(a),Masculino,Pós-graduação,16
20189,Alyssa,Jenkins,9-13-1974,Solteiro(a),Feminino,Pós-graduação,14
20190,Angela,Ward,9-25-1965,Solteiro(a),Feminino,Mestrado,15
20191,Bobby,Van,7-20-1965,Casado(a),Masculino,Mestrado,26
20192,Sara,Cox,3-17-1965,Casado(a),Feminino,Mestrado,14
20193,Alexandria,Brooks,5-10-1965,Solteiro(a),Feminino,Mestrado,17
20194,Latasha,Bradley,12-9-1968,Solteiro(a),Feminino,Ensino Superior,24
20195,Monica,Madan,6-1-1968,Casado(a),Feminino,Ensino Superior,31
20196,Shawn,Yuan,6-22-1968,Casado(a),Masculino,Ensino Superior,7
20197,Stephanie,Wright,9-11-1967,Casado(a),Feminino,Ensino Médio,17
20198,Jaclyn,Becker,11-15-1967,Solteiro(a),Feminino,Pós-graduação,7
20199,Jerry,Tang,7-18-1967,Solteiro(a),Masculino,Pós-graduação,25
20200,Joel,Vance,4-10-1967,Solteiro(a),Masculino,Pós-graduação,13
20201,Brandy,Arun,10-10-1967,Solteiro(a),Feminino,Pós-graduação,2
20202,Deanna,Madan,3-20-1967,Solteiro(a),Feminino,Ensino Médio,19
20203,Marie,Madan,5-4-1967,Solteiro(a),Feminino,Ensino Médio,20
20204,Autumn,Zhao,5-4-1967,Solteiro(a),Feminino,Mestrado,16
20205,Terrance,Subram,7-17-1967,Solteiro(a),Masculino,Mestrado,22
20206,Darrell,Goel,3-23-1966,Solteiro(a),Masculino,Ensino Fundamental,3
20207,Alan,Li,12-4-1966,Solteiro(a),Masculino,Ensino Médio,13
20208,Marc,Munoz,4-24-1966,Solteiro(a),Masculino,Ensino Médio,16
20209,Nina,Shen,12-14-1967,Solteiro(a),Feminino,Mestrado,11
20210,Audrey,Gomez,5-5-1966,Solteiro(a),Feminino,Mestrado,27
20211,Jarred,Martin,5-4-1966,Casado(a),Masculino,Mestrado,5
20212,Tabitha,Garcia,10-23-1966,Casado(a),Feminino,Mestrado,21
20213,Jordan,Washington,2-26-1965,Casado(a),Masculino,Ensino Fundamental,6
20214,Christy,Andersen,3-19-1965,Casado(a),Feminino,Ensino Médio,11
20215,Allen,Sai,1-11-1965,Solteiro(a),Masculino,Ensino Médio,27
20216,Mason,Hernandez,2-23-1965,Solteiro(a),Masculino,Ensino Médio,13
20217,Isabel,Bradley,2-14-1965,Casado(a),Feminino,Mestrado,10
20218,Shane,Arun,11-2-1964,Solteiro(a),Masculino,Ensino Fundamental,13
20219,Sebastian,Bell,10-5-1931,Casado(a),Masculino,Mestrado,18
20220,Cynthia,Raman,10-5-1964,Solteiro(a),Feminino,Ensino Médio,3
20221,Gerald,Ramos,5-8-1964,Casado(a),Masculino,Mestrado,29
20222,Brent,Lin,8-24-1963,Solteiro(a),Masculino,Ensino Fundamental,14
20223,Nicolas,Goldberg,8-3-1963,Casado(a),Masculino,Ensino Médio,16
20224,Molly,Srini,6-9-1963,Solteiro(a),Feminino,Ensino Médio,30
20225,Shawna,Deng,9-10-1963,Solteiro(a),Feminino,Ensino Médio,23
20226,Jacquelyn,Alonso,8-21-1963,Solteiro(a),Feminino,Ensino Médio,23
20227,Mitchell,Shan,9-7-1933,Solteiro(a),Masculino,Ensino Médio,15
20228,Dawn,Kumar,4-11-1933,Casado(a),Feminino,Ensino Superior,9
20229,Holly,Vance,9-2-1966,Solteiro(a),Feminino,Mestrado,5
20230,Jarrod,Patel,6-7-1966,Solteiro(a),Masculino,Mestrado,14
20231,Melvin,Deng,7-2-1966,Casado(a),Masculino,Mestrado,16
20232,Brandon,Bryant,5-11-1966,Casado(a),Masculino,Mestrado,13
20233,Bryce,Watson,9-27-1966,Solteiro(a),Masculino,Ensino Superior,8
20234,Regina,Suri,10-17-1966,Solteiro(a),Feminino,Ensino Superior,24
20235,Kaitlyn,Cooper,11-3-1963,Casado(a),Feminino,Pós-graduação,26
20236,Robyn,Romero,10-4-1963,Solteiro(a),Feminino,Pós-graduação,10
20237,Theresa,Suarez,2-19-1963,Solteiro(a),Feminino,Pós-graduação,19
20238,Shaun,Xu,4-11-1962,Solteiro(a),Masculino,Pós-graduação,22
20239,Barbara,Ye,9-14-1962,Solteiro(a),Feminino,Pós-graduação,20
20240,Krista,Sanz,2-21-1962,Solteiro(a),Feminino,Pós-graduação,6
20241,Shaun,Kumar,12-5-1934,Solteiro(a),Masculino,Pós-graduação,11
20242,Christopher,Clark,11-7-1965,Casado(a),Masculino,Pós-graduação,19
20243,Arianna,Sanchez,11-1-1965,Casado(a),Feminino,Mestrado,1
20244,Meghan,Munoz,5-24-1964,Casado(a),Feminino,Mestrado,2
20245,Darren,Vazquez,8-11-1963,Casado(a),Masculino,Mestrado,15
20246,Alison,Lal,5-1-1977,Solteiro(a),Feminino,Ensino Médio,13
20247,Roy,Vance,2-2-1977,Solteiro(a),Masculino,Ensino Médio,17
20248,Katrina,Shan,10-25-1979,Solteiro(a),Feminino,Pós-graduação,29
20249,Jamie,Chow,12-26-1979,Casado(a),Feminino,Pós-graduação,25
20250,Erick,Kapoor,12-23-1978,Solteiro(a),Masculino,Ensino Médio,4
20251,Sandra,Hu,4-27-1963,Casado(a),Feminino,Mestrado,5
20252,Candice,Hu,3-8-1963,Casado(a),Feminino,Mestrado,14
20253,Michele,Martin,3-6-1963,Casado(a),Feminino,Mestrado,24
20254,Joel,Patel,7-10-1963,Casado(a),Masculino,Mestrado,5
20255,Leonard,Deng,9-16-1963,Casado(a),Masculino,Mestrado,22
20256,Jerry,Lal,3-18-1962,Solteiro(a),Masculino,Pós-graduação,30
20257,Joan,Gao,12-17-1962,Casado(a),Feminino,Mestrado,20
20258,Michele,Moreno,5-3-1978,Solteiro(a),Feminino,Pós-graduação,26
20259,Christy,Zimmerman,11-3-1978,Solteiro(a),Feminino,Pós-graduação,22
20260,Nicolas,Xu,10-11-1978,Solteiro(a),Masculino,Pós-graduação,13
20261,Meagan,Malhotra,11-27-1978,Casado(a),Feminino,Pós-graduação,2
20262,Ernest,Gao,6-26-1978,Casado(a),Masculino,Pós-graduação,8
20263,Jorge,Wang,9-27-1977,Solteiro(a),Masculino,Pós-graduação,15
20264,Caleb,Hall,12-13-1976,Solteiro(a),Masculino,Ensino Médio,11
20265,Clinton,Vazquez,11-9-1976,Solteiro(a),Masculino,Ensino Fundamental,6
20266,Margaret,Powell,4-8-1976,Solteiro(a),Feminino,Pós-graduação,18
20267,Dawn,Lu,2-5-1974,Solteiro(a),Feminino,Ensino Fundamental,2
20268,Diana,Suarez,6-4-1974,Solteiro(a),Feminino,Ensino Fundamental,16
20269,Darren,Ruiz,8-24-1974,Casado(a),Masculino,Ensino Fundamental,28
20270,Pedro,Navarro,12-19-1974,Casado(a),Masculino,Ensino Fundamental,8
20271,Kelsey,Jai,10-4-1974,Solteiro(a),Feminino,Ensino Fundamental,11
